cod_programa_siconv,data_disponibilizacao,data_fim_beneficiario_especifico,data_fim_emenda_parlamentar,data_fim_recebimento_propostas,data_inicio_beneficiario_especifico,data_inicio_emenda_parlamentar,data_inicio_recebimento_propostas,nome,obriga_plano_trabalho,orgao_executor,orgao_mandatario,orgao_superior,orgao_vinculado
"2012620090042","2009-11-26",,,"2009-12-15",,,"2009-11-26","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 34850014 -EM","True","20126",,"20000","20126"
"2012620090047","2009-11-30",,,"2009-12-15",,,"2009-11-30","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 1508001 - LP","True","20126",,"20000","20126"
"2012620090048","2009-11-30",,,"2009-12-15",,,"2009-11-30","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 23890013 -EX","True","20126",,"20000","20126"
"2012620090049","2009-12-01",,,"2009-12-15",,,"2009-12-01","1432 - Apoio a Iniciativas de Promoção da Igualfade Racial  no Estado de Sergipe - Emenda 24650004 - IB","True","20126",,"20000","20126"
"2012620090050","2009-12-01",,,"2009-12-15",,,"2009-12-01","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 34590006 - LA","True","20126",,"20000","20126"
"2012620090051","2009-12-01",,,"2009-12-15",,,"2009-12-01","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 34590003 - LA","True","20126",,"20000","20126"
"2012620090052","2009-12-07",,,"2009-12-15",,,"2009-12-01","1432 Promoção de Políticas Afirmativas para a Igualdade Racial - 34590005 -LA","True","20126",,"20000","20126"
"2012620100001","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1336 - BRASIL QUILOMBOLA - Apoio à Elaboração de Diagnósticos Setoriais sobre as Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100002","2010-02-18",,,"2010-12-10",,,"2010-02-18","Termo de Parceria - 1336 - BRASIL QUILOMBOLA - Apoio à Elaboração de Diagnósticos Setoriais sobre as Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100003","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1336 - BRASIL QUILOMBOLA - Apoio a Centros de Referência Quilombola em Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100004","2010-02-18",,,"2010-12-10",,,"2010-02-18","Termo de Parceria - 1336 - BRASIL QUILOMBOLA - Apoio a Centros de Referência Quilombola em Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100005","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1336- BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100006","2010-02-18",,,"2010-12-10",,,"2010-02-18","Termo de Parceria - 1336 - BRASIL QUILOMBOLA -Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100007","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1336 - BRASIL QUILOMBOLA - Capacitação de Agentes Representativos das Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100008","2010-02-18",,,"2010-12-10",,,"2010-02-18","Termo de Parceria - 1336 - BRASIL QUILOMBOLA - Capacitação de Agentes Representativos das Comunidades Remanescentes de Quilombos","True","20126",,"20000","20126"
"2012620100011","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Emenda - Marinha Raupp - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos - no Estado de Rondônia","True","20126",,"20000","20126"
"2012620100012","2010-02-19",,"2010-12-10",,,"2010-09-20",,"Emenda - Dalva Figueiredo - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos no Estado do Amapá","True","20126",,"20000","20126"
"2012620100013","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Emenda - Janete Capiberibe- 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos no Estado do Amapá","True","20126",,"20000","20126"
"2012620100014","2010-02-19",,,"2010-12-10",,,"2010-02-12","Emenda - Osmar Júnior - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos - no Estado do Piauí","True","20126",,"20000","20126"
"2012620100015","2010-02-19",,,"2010-12-10",,,"2010-02-12","Emenda - Joaquim Beltrão - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos no Estado de Alagoas","True","20126",,"20000","20126"
"2012620100016","2010-02-19",,"2010-12-10",,,"2010-05-19",,"Emenda - Emília Fernandes - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos - no Estado do Rio Grande do Sul","True","20126",,"20000","20126"
"2012620100017","2010-02-19",,,"2010-12-10",,,"2010-02-12","Emenda - Nelson Trad - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos - no Estado do Mato Grosso do Sul","True","20126",,"20000","20126"
"2012620100018","2010-06-16",,"2010-12-10",,,"2010-05-03",,"Emenda - Luiz Alberto - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos no Município de Vitória da Conquista","True","20126",,"20000","20126"
"2012620100019","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Emenda - Evandro Milhomen 34850023 - 1336 - BRASIL QUILOMBOLA - Fomento ao Desenvolvimento Local para Comunidades Remanescentes de Quilombos no Município de Macapá - AP","True","20126",,"20000","20126"
"2012620100020","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1432 - AÇÕES AFIRMATIVAS - Qualificação de Afro-Descendentes em Cidadania, Gestão Pública e para o Trabalho","True","20126",,"20000","20126"
"2012620100021","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convênio - 1432 - AÇÕES AFIRMATIVAS - Apoio a Conselhos e Organismos Governamentais de Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100022","2010-02-18",,,"2010-12-10",,,"2010-02-18","Convenio - 1432 - AÇÕES AFIRMATIVAS - Capacitação de Agentes Públicos em Temas Transversais","True","20126",,"20000","20126"
"2012620100023","2010-02-19",,,"2010-12-10",,,"2010-02-12","Emenda - Ivan Valente - 1432 - AÇÕES AFIRMATIVAS -Capacitação de Agentes Públicos em Temas Transversais - no Município de Embú - SP ,","True","20126",,"20000","20126"
"2012620100024","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Emenda - Papaléo Paes - 1432- AÇÕES AFIRMATIVAS - Capacitação de Agentes Públicos em Temas Transversais - no Município de Macapá - AP","True","20126",,"20000","20126"
"2012620100025","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convenio - Emenda Cida Diogo - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100026","2010-02-19",,,"2010-12-10",,,"2010-02-12","Convênio Emenda - Chico Alencar - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100027","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Edmilson Valentim - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100028","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda 34850025 - evandro Milhomen - 1432- AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100029","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Convênio - Emenda - Leonardo Quintão - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100031","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Dalva Figueiredo - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - no Estado do Amapá","True","20126",,"20000","20126"
"2012620100032","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda 34850024- Evandro Milhomen - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100033","2010-06-14",,"2010-12-10",,,"2010-06-10",,"Convênio - Emenda - Fátima Peleas - 1432 - AÇÕES AFIRMATIMAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100035","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Iran Barbosa - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100036","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Luiz Alberto - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100037","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Convênio - Emenda - Antônio Roberto - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - No Estado de Minas Gerais","True","20126",,"20000","20126"
"2012620100038","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Lincoln Portela - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100039","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Virgílo Guimarães - 1432 - AÇÕES AFIRMATIVAS -","True","20126",,"20000","20126"
"2012620100041","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Antonio Carlos Biscaia - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - No Estado do Rio de Janeiro","True","20126",,"20000","20126"
"2012620100042","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Dr. Paulo César - 1432 -AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100043","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Luiz Sérgio - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100044","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Luiz Bassuma - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - no Estado da Bahia","True","20126",,"20000","20126"
"2012620100045","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Convênio - Emenda - Marina Maggessi - 1432 -AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100046","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Convênio - Emenda - Arlindo Chinaglia - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - No Estado de São Paulo","True","20126",,"20000","20126"
"2012620100047","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Convênio - Emenda - Janete Rocha Pietá - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100048","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Paulo Teixeira - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100049","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Vicentinho - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100050","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Tonha Magalhães - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100051","2010-10-25",,"2010-12-10",,,"2010-10-25",,"Convênio - Emenda - Veloso - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100052","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio - Emenda - Emília Fernandes - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100053","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Conênio - Emenda - Dalva Figueiredo - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial no Município de Macapá","True","20126",,"20000","20126"
"2012620100055","2010-05-04",,"2010-12-10",,,"2010-05-04",,"Convênio - Emenda - Carlos Santana - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial","True","20126",,"20000","20126"
"2012620100062","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Convênio 1432 - Iriny Lopes - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial no Estado do Espírito Santo - ES","True","20126",,"20000","20126"
"2012620100063","2010-05-27",,"2010-11-30",,,"2010-05-27",,"Emenda - Wellington Fagundes - Convênio - 1336 - BRASIL QUILOMBOLA - Capacitação de Agentes Representativos das Comunidades Remanescentes de Quilombos no Estado de Mato Grosso MT","True","20126",,"20000","20126"
"2012620100064","2010-04-30",,"2010-12-10",,,"2010-04-30",,"Emenda - Augusto Botelho - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial -no Estado de Roraima - RR","True","20126",,"20000","20126"
"2012620100065","2010-04-30",,"2010-12-10",,,"2010-04-30",,"CONVÊNIO - EMENDA 17690021 - Dep. Carlos Santana - 1432 AÇÕES AFIRMATIVAS - Apoio a Iniciativas de Promoção da Igualdade Racial no Município do Rio de Janeiro.","True","20126",,"20000","20126"
"2012620100066","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Emenda - Maria Helena - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial - Terra Indígena - Pacaraima - RR","True","20126",,"20000","20126"
"2012620100067","2010-05-19",,"2010-12-10",,,"2010-05-19",,"Emenda - Gervásio Silva - 1432 - AÇÕES AFIRMATIVAS - Apoio a Iniciativas para a Promoção da Igualdade Racial - SC","True","20126",,"20000","20126"
"2012620100068","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Emenda - Márcio Marinho - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial - no Município de Salvador - BA","True","20126",,"20000","20126"
"2012620100069","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Emenda - Cândido Vaccarezza - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial - no Município de São Paulo - SP","True","20126",,"20000","20126"
"2012620100070","2010-05-21",,"2010-12-10",,,"2010-05-21",,"Emenda - Paulo Rattes - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial - no Município de Rio de Janeiro - RJ","True","20126",,"20000","20126"
"2012620100071","2010-05-03",,"2010-12-10",,,"2010-05-03",,"Emenda - José Anibal - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial - no Município de São Paulo - SP","True","20126",,"20000","20126"
"2012620100072","2010-02-25",,,"2010-12-10",,,"2010-02-25","Convênio - 1432 - AÇÕES AFIRMATIVAS - Fomento à Edição, Publicação e Distribuição de Material Bibliográfico e Áudio-Visual sobre","True","20126",,"20000","20126"
"2012620100073","2010-02-25",,,"2010-12-10",,,"2010-02-25","Convênio - 1432 - AÇÕES AFIRMATIVAS - Promoção de Políticas Afirmativas para a Igualdade Racial","True","20126",,"20000","20126"
"2012620100074","2010-11-22",,"2010-12-10",,,"2010-11-22",,"Emenda - Dalva Figueiredo - 1432 - Promoção de Políticas Afirmativas para a Igualdade Racial- no Município de Macapá","True","20126",,"20000","20126"
"2012620110001","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. ALDO REBELO","True","20126",,"20000","20126"
"2012620110002","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP ALICE PORTUGAL","True","20126",,"20000","20126"
"2012620110003","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. ANTÔNIO ROBERTO","True","20126",,"20000","20126"
"2012620110004","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. ARLINDO CHINAGLIA","True","20126",,"20000","20126"
"2012620110005","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.CARLOS SANTANA","False","20126",,"20000","20126"
"2012620110006","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. CHICO ALENCAR","True","20126",,"20000","20126"
"2012620110007","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.CIDA DIOGO","True","20126",,"20000","20126"
"2012620110008","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.DALVA FIGUEIREDO","True","20126",,"20000","20126"
"2012620110009","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1336 Brasil Quilombola - DEP. DALVA FIGUEIREDO","True","20126",,"20000","20126"
"2012620110010","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1336 Brasil Quilombola - DEP. DOMINGOS DUTRA","True","20126",,"20000","20126"
"2012620110011","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. DR. ROSINHA","True","20126",,"20000","20126"
"2012620110012","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.EDMILSON VALENTIM","True","20126",,"20000","20126"
"2012620110013","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.EDMILSON VALENTIM - UNEGRO","True","20126",,"20000","20126"
"2012620110014","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. MÁRCIO MARINHO","True","20126",,"20000","20126"
"2012620110015","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. PAULO RATTES","True","20126",,"20000","20126"
"2012620110016","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. EUDES XAVIER","True","20126",,"20000","20126"
"2012620110017","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.EVANDRO MILHOMEN","True","20126",,"20000","20126"
"2012620110018","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.FÁTIMA PELAES","True","20126",,"20000","20126"
"2012620110019","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. GILMAR MACHADO","True","20126",,"20000","20126"
"2012620110020","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. IRAN BARBOSA","False","20126",,"20000","20126"
"2012620110021","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. IRINY LOPES","True","20126",,"20000","20126"
"2012620110022","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. IVAN VALENTE","True","20126",,"20000","20126"
"2012620110023","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. JANETE CAPIBERIBE","True","20126",,"20000","20126"
"2012620110024","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP JANETE ROCHA PIETÁ - VÁRZEA PAULISTA","True","20126",,"20000","20126"
"2012620110025","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP JANETE ROCHA PIETÁ - GUARULHOS","True","20126",,"20000","20126"
"2012620110026","2011-08-01",,"2011-12-29",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP JANETE ROCHA PIETÁ  - SÃO PAULO","True","20126",,"20000","20126"
"2012620110027","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.LEONARDO QUINTÃO","True","20126",,"20000","20126"
"2012620110028","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP LÍDICE DA MATA","True","20126",,"20000","20126"
"2012620110029","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP.LUIZ ALBERTO","True","20126",,"20000","20126"
"2012620110030","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. LUIZ ALBERTO","True","20126",,"20000","20126"
"2012620110031","2011-08-01",,"2011-12-28",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP LUIZ SÉRGIO","True","20126",,"20000","20126"
"2012620110032","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. MARINA MAGGESSI","True","20126",,"20000","20126"
"2012620110033","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. RODRIGO MAIA","True","20126",,"20000","20126"
"2012620110034","2011-08-01",,"2011-12-16",,,"2011-07-01",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. TONHA MAGALHÃES","True","20126",,"20000","20126"
"2012620110035","2011-08-01",,"2011-12-16",,,"2011-07-04",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. CARLOS SANTANA - Projeto Acorda Zumbi 2010","True","20126",,"20000","20126"
"2012620110036","2011-08-01",,"2011-12-16",,,"2011-07-04",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP. EDSON SANTOS","True","20126",,"20000","20126"
"2012620110037","2011-08-01",,"2011-12-16",,,"2011-07-04",,"1432 Promoção de Políticas Afirmativas para a Igualdade Racial - DEP CARLOS SANTANA - Projeto Capacitando para a Igualdade","True","20126",,"20000","20126"
